"loudness","energy","danceability","instrumentalness.No","instrumentalness.Si","audio_valence","tempo","acousticness.Baixa","acousticness.Mitjana","acousticness.Alta","song_duration_ms","liveness","key.0","key.1","key.2","key.3","key.4","key.5","key.6","key.7","key.8","key.9","key.10","key.11","song_popularity"
0.128417563915935,-0.102528678720796,0.445751834778813,0,1,-0.798335325127106,-1.11962960807275,1,0,0,-0.435628369058005,-0.419179275152972,0,1,0,0,0,0,0,0,0,0,0,0,46
0.245005458420136,0.456745482170591,0.647612145743786,0,1,0.969284297354974,-1.37164469024763,1,0,0,-1.13635484150479,0.847563689465761,0,0,0,0,0,0,0,0,0,1,0,0,10
0.540733442716686,1.57529380395337,-0.73285191633925,0,1,-1.10953596288804,0.679060753662371,1,0,0,-0.0138998670342311,-0.708606869454674,0,0,0,0,0,0,0,0,1,0,0,0,73
1.37211966272019,1.23297944685605,0.263426392616904,1,0,1.13940731266428,-0.100697764590024,0,1,0,-0.255352612260656,2.76244458766893,0,0,0,0,0,0,1,0,0,0,0,0,56
-0.0971227458554155,-0.883583972379458,-0.329131294409306,0,1,-0.997503733294102,-0.947198236058354,1,0,0,0.936947098536187,0.444671768070181,1,0,0,0,0,0,0,0,0,0,0,0,55
0.995631801877913,0.302462955028139,-0.915177358501161,1,0,-1.13443201390891,0.633182257619366,1,0,0,1.09234994393953,1.59682292997535,0,0,0,0,0,0,0,0,0,1,0,0,73
0.0676274022978759,0.881022431812333,0.556449424662831,0,1,1.35102374634171,-0.0648112109367529,1,0,0,-0.135568747497136,0.987220933980642,0,0,0,0,0,1,0,0,0,0,0,0,80
-2.43945283795996,-2.11302286054587,0.0224963440458074,0,1,-0.541076131244738,0.557327934407158,0,0,1,-1.14563670320883,0.28884714185709,0,0,1,0,0,0,0,0,0,0,0,0,62
1.29106611389611,0.0324685325288489,1.70249506110913,0,1,-0.848127427168855,-1.71865359091646,0,1,0,0.484194849960509,0.641160031322199,0,0,1,0,0,0,0,0,0,0,0,0,95
0.66143274911776,-0.141099310506409,0.328542621960442,1,0,0.0439810677458099,-0.890940785772491,0,0,1,-0.0165283106838578,-0.451607130290597,0,0,0,0,0,1,0,0,0,0,0,0,84
0.310200704213417,-0.107350007693998,1.24016983276999,0,1,-0.653108360838673,-0.733110315489576,1,0,0,1.08528102894566,0.422574457224072,0,0,0,0,0,0,0,0,0,0,0,1,56
-0.8154451386949,-0.329131140461273,0.387147228369628,0,1,-0.204979442462934,2.76234555902622,1,0,0,-0.345161129633155,-0.656952928541263,0,0,0,0,0,0,1,0,0,0,0,0,68
-0.366126552822287,-2.16123615027789,-0.0686663770351479,1,0,-1.84355453382015,-1.13366758347241,0,0,1,-1.17014151666731,-0.516812993131779,0,0,0,0,0,0,0,0,0,1,0,0,68
0.72369127212756,1.02084097203518,0.673658637481202,0,1,1.26803690960547,-0.786799414386529,0,1,0,0.371891491832127,0.840524018554547,0,0,0,0,1,0,0,0,0,0,0,0,77
0.511953559438571,1.04976894587439,-1.76819996290153,0,1,-0.814932692474356,1.77089155711527,1,0,0,-0.0275631233030923,-0.411090407286727,0,0,0,0,0,0,0,0,0,0,0,1,58
0.290524661564093,1.27155007864166,-1.04540981718824,0,1,0.276344210607304,-0.0457772643422241,1,0,0,2.64346826381434,3.14177573715257,0,0,1,0,0,0,0,0,0,0,0,0,58
0.148093606565259,0.548350732661422,-0.30308480267189,0,1,-0.25062220266787,-0.627456079586858,1,0,0,0.541200685405411,2.84185064112186,0,0,0,1,0,0,0,0,0,0,0,0,59
-0.384040561801522,-0.999295867736297,-0.355177786146722,0,1,-1.64480105983683,-0.376813130345778,0,0,1,-0.0610440428273896,-0.427275368449267,0,0,0,1,0,0,0,0,0,0,0,0,34
-0.62250245182019,-0.835370682647442,-0.928200604369869,1,0,-1.95102248739359,-0.918242712865567,1,0,0,-1.54507967493733,1.67423472448219,0,0,0,0,0,0,1,0,0,0,0,0,72
0.726921667189389,1.10762489355281,-2.45843199394305,0,1,-0.271368911851932,0.213872506207912,0,1,0,-0.239513514702354,3.49010854346985,0,0,1,0,0,0,0,0,0,0,0,0,44
0.740136919715054,0.649598641098656,0.680170260415556,1,0,1.3800691391994,1.96900644301876,0,1,0,2.40462947259337,-0.459732254853154,0,0,1,0,0,0,0,0,0,0,0,0,45
0.248529525760313,-0.796800050861829,-1.86587430691684,1,0,-1.50787277922203,0.217074149720116,1,0,0,0.364646246899697,0.28884714185709,0,0,1,0,0,0,0,0,0,0,0,0,89
0.0984629915244276,-0.541269615282143,0.849472456708758,1,0,0.413272491222113,-0.798937513416311,0,1,0,-0.997791691858609,-0.716965789020261,0,0,0,0,0,0,0,0,0,0,1,0,51
1.19386058976289,0.297641626054937,-0.159829098116103,0,1,-0.399998508793117,-0.943081837256949,1,0,0,-0.625176961228945,0.0538102566088537,0,0,0,0,0,0,1,0,0,0,0,0,67
-1.26564474140256,-0.666624168585386,-0.316108048540598,0,1,-0.719497830227671,0.922631940860012,1,0,0,0.806264665373395,-0.549592688328552,0,0,1,0,0,0,0,0,0,0,0,0,60
0.403294816449769,0.447102824224188,0.458775080647521,0,1,-0.312862330220056,0.0052731173743409,1,0,0,0.796084536217686,0.31127249558822,0,0,0,0,0,0,1,0,0,0,0,0,65
0.0846603944420664,0.0421111904752522,0.133193933929825,0,1,-0.868874136352917,0.0754278114769115,1,0,0,-0.626681956785396,2.13752936802404,1,0,0,0,0,0,0,0,0,0,0,0,51
-0.241022162245991,-0.329131140461273,-0.615642703520879,1,0,0.554350113673735,0.640676214411666,1,0,0,-1.10186183131073,-0.427275368449267,0,0,0,0,0,0,0,0,0,0,0,1,48
-0.0169502138663807,-0.425557719925305,-0.850061129157621,1,0,-1.20082148329791,-1.64582499673776,0,1,0,0.736197177182479,1.36718693740697,0,0,0,0,0,0,0,1,0,0,0,0,78
0.222980037544028,-0.570197589121353,-0.485410244833801,1,0,-1.26306161085009,1.51775062227675,0,0,1,0.248940073582286,-0.818724471162846,1,0,0,0,0,0,0,0,0,0,0,0,24
0.302858897254714,-0.23270456099724,-0.810991391551498,1,0,1.48795202695652,0.146356529285729,0,0,1,-0.786514182482158,-0.541386643546585,0,0,0,0,0,0,0,0,0,0,1,0,37
-0.66596594901571,-0.729301445237007,-1.29285148869369,0,1,-1.77757999861483,1.83830198535023,0,0,1,-0.0527259273089492,-0.0777164128283418,0,0,1,0,0,0,0,0,0,0,0,0,79
0.348965444955368,-0.280917850729256,-0.166340721050457,0,1,0.205805399381493,-0.884185669790699,0,0,1,-0.171481905437979,-0.516812993131779,0,0,0,0,0,0,0,0,0,0,0,1,40
-0.345863165616267,-1.0137598546559,-0.205410458656581,0,1,-1.50372343738521,0.109625586134734,1,0,0,1.54977924431868,1.42019045596124,0,0,0,0,0,1,0,0,0,0,0,0,57
0.705189918591629,0.943699708463954,0.510868064122353,1,0,1.47135465960927,-1.08047104511579,0,1,0,1.0157515815266,-0.023327024668605,0,0,1,0,0,0,0,0,0,0,0,0,19
-0.563474323872219,-1.27411161920879,-1.07796793186001,0,1,0.757667863677542,0.241983639902975,0,0,1,-0.638967381187891,0.910675884578679,0,0,0,0,0,0,0,0,0,1,0,0,56
0.551599317015566,-0.946261249031079,-0.784944899814082,1,0,-1.20497082513472,-0.772585524508174,0,1,0,-0.364808339386975,-0.108943233872436,0,0,0,0,0,0,1,0,0,0,0,0,51
-0.285073003998208,-0.0350300730959738,1.07737925941115,0,1,-1.49542475371159,-0.769348698100232,1,0,0,2.03697509123571,-0.910525517706887,0,1,0,0,0,0,0,0,0,0,0,0,53
-1.17166961233116,0.447102824224188,-1.5598280290022,0,1,0.292941577954553,-0.700179125078339,1,0,0,-1.47914368212368,-0.892602342913471,0,0,0,0,0,0,0,0,1,0,0,0,19
-0.239260128575902,-0.85947732751345,1.29877443917918,0,1,-1.94604327718941,-1.38649187224928,0,0,1,-1.81237042927464,-0.632892893410603,0,0,0,0,0,0,0,0,0,0,1,0,65
0.00243215650459467,-0.700373471397797,0.0420312128488692,1,0,-0.503732054713427,0.637615302482417,0,1,0,0.00691290016041353,-0.676913096290872,0,0,0,0,0,0,0,0,0,0,1,0,46
0.906649101538434,1.28119273658807,-0.9802935878447,1,0,1.52944544532465,1.06410236462452,1,0,0,0.541655678331168,-0.574255494954461,0,0,0,0,0,0,0,0,0,1,0,0,67
-0.0768593586493957,-0.613589549880168,-0.394247523752845,0,1,-0.5618228404288,-1.55266068882221,0,1,0,0.551081095458271,2.45537174141266,0,0,0,0,1,0,0,0,0,0,0,0,65
-0.164667369875482,-0.483413667603724,-0.635177572323941,1,0,-1.02239978431498,0.638213411709971,1,0,0,-2.67840202312663,-0.378806932932094,0,1,0,0,0,0,0,0,0,0,0,0,37
0.414160690748649,1.32940602632008,0.133193933929825,0,1,-0.312862330220056,0.50589054083747,0,1,0,0.011273904627278,-0.931052639835833,0,0,0,0,0,1,0,0,0,0,0,0,60
-2.87702453269865,-1.66463926603812,-2.02215325734133,0,1,-1.42903528432259,1.69936473007889,0,0,1,2.92576027703614,-0.282640769847349,0,0,1,0,0,0,0,0,0,0,0,0,68
0.543963837778515,0.273534981188929,-0.0230850164946703,1,0,-0.54522547308155,2.74939825339445,0,1,0,-0.25289288881112,-0.868759777154541,0,0,0,0,0,0,0,0,0,1,0,0,16
1.3868032766376,1.63797108060499,0.315519376091734,0,1,0.355181705506739,0.698446529214284,1,0,0,0.348403068951378,4.10982115038153,0,1,0,0,0,0,0,0,0,0,0,0,68
0.533097963479635,1.11244622252601,0.458775080647521,0,1,1.41741321573071,-0.626787604567827,1,0,0,0.400377545906646,0.568882328976238,0,0,0,0,1,0,0,0,0,0,0,0,67
0.635295916344778,0.909950405651543,0.217845032076426,0,1,0.894596144292351,0.78513718431395,0,1,0,-0.938507460629918,0.0153236771553119,0,0,0,0,0,0,0,0,0,1,0,0,53
-0.437782588739227,1.04976894587439,-0.0947128687725637,1,0,0.0896238279507463,-0.838799734288033,1,0,0,-0.414719380134517,0.53252617977727,0,1,0,0,0,0,0,0,0,0,0,0,70
0.410049278851775,1.01119831408878,-0.12075936050998,0,1,1.02322574123354,-0.627456079586858,1,0,0,0.040603140252654,-0.724495413543673,0,0,0,0,0,0,0,0,0,0,0,1,83
-0.302693340699095,0.239785678376518,-1.15610740707226,0,1,-0.0141097179695637,-0.474903043664718,0,1,0,4.07432155974006,-0.637036621294486,0,0,1,0,0,0,0,0,0,0,0,0,43
0.0479513596485522,-0.126635323586805,0.751798112693449,1,0,-0.661407044512297,0.884915876628339,0,1,0,-0.762051070697903,-0.0465968085482111,0,0,1,0,0,0,0,0,0,0,0,0,87
1.01149010490871,1.30047805248087,-1.45564206205254,0,1,0.595843532041858,-0.239107276425286,0,1,0,-1.28583301569286,0.0921341016252723,0,0,0,0,0,0,0,0,1,0,0,0,55
0.649392185705488,0.856915786946325,-0.30308480267189,0,1,-0.234024835320621,1.34201205806294,1,0,0,-0.257259923020685,-0.974827749123466,0,0,0,0,0,0,0,1,0,0,0,0,42
0.245299130698484,1.13173153841882,0.19179854033901,0,1,-1.95102248739359,0.366495907921529,1,0,0,-0.290214908797884,-0.211179880532992,0,0,0,0,1,0,0,0,0,0,0,0,95
0.977130448341981,1.23297944685605,0.230868277945134,1,0,0.512856695305611,0.707875545272203,1,0,0,-0.702010843126803,0.168299052714324,0,0,0,0,0,0,0,0,0,0,1,0,67
-0.534107096037408,1.0931609066332,1.03830952180502,0,1,1.17260204735878,-0.944946530731089,0,1,0,1.16255858804368,-0.258757815731569,0,1,0,0,0,0,0,0,0,0,0,0,71
0.725453305797649,1.16065951225803,0.999239784198899,0,1,-0.760991248595795,0.544697274837035,1,0,0,1.3782839112726,-0.630407565710954,1,0,0,0,0,0,0,0,0,0,0,0,59
0.925150455074366,1.12208888047241,-0.654712441127003,0,1,0.907044169802788,-0.740815369656308,0,1,0,0.363449186206234,3.67742217359457,0,0,0,0,0,0,0,0,0,1,0,0,73
0.70342788492154,0.201215046590905,-0.810991391551498,0,1,-0.889620845536979,0.851386576989548,0,1,0,-0.624188909213237,-0.0777164128283418,0,0,0,0,0,0,1,0,0,0,0,0,90
-0.140292570772588,0.678526614937865,-0.895642489698099,0,1,-0.263070228178308,1.33754383030415,0,1,0,-0.446510203174369,1.61623795169961,0,1,0,0,0,0,0,0,0,0,0,0,59
0.841747528023502,1.45958190859653,0.628077276940724,0,1,1.57508820552958,-0.236327827661944,1,0,0,0.440187956180633,-0.739573454467078,0,0,0,0,1,0,0,0,0,0,0,0,59
1.55683952580116,1.3872619739985,-1.11703766946613,0,1,0.682979710614918,1.90715491231048,0,1,0,-0.311177045593028,4.04576734426308,0,0,0,0,0,0,0,0,0,0,0,1,51
-0.0806770982679211,-0.0543153889887802,-0.9802935878447,0,1,1.71201648614439,0.424090308245455,0,1,0,-1.61946977471865,-0.427275368449267,0,0,0,1,0,0,0,0,0,0,0,0,39
-0.278905886152898,0.12407378301968,-0.491921867768155,0,1,0.413272491222113,1.91876526790419,0,1,0,-0.56160311555482,-0.864508768285963,0,0,0,0,1,0,0,0,0,0,0,0,47
-0.127370990525271,1.20405147301684,0.575984293465892,0,1,1.79915266471745,0.115395581035848,0,1,0,2.130141250562,-0.354669566222999,0,0,0,0,0,0,1,0,0,0,0,0,77
0.457036843387473,0.51460142984901,-0.218433704525289,0,1,-0.408297192466741,-0.204944684663201,1,0,0,-0.0777708075405117,-0.234937628978852,0,0,0,0,0,1,0,0,0,0,0,0,49
0.875519840033534,-0.102528678720796,1.80016940512443,1,0,1.23899151674778,0.989373894075948,0,1,0,-1.33111324699202,-0.0855130376897986,0,0,0,0,1,0,0,0,0,0,0,0,90
-1.60747927339976,-1.71285255577014,0.289472884354319,1,0,-0.777588615943045,-0.0660074293918616,0,0,1,-0.165982380268175,-0.62875105910988,0,0,0,0,0,0,1,0,0,0,0,0,54
-0.680355890654768,-1.33678889586041,-0.127270983444333,1,0,0.446467225916612,0.111877291461998,0,0,1,-0.182402649535872,-0.419179275152972,0,1,0,0,0,0,0,0,0,0,0,0,60
0.0626349735659578,0.234964349403316,-0.355177786146722,0,1,0.500408669795173,-0.636392535104437,0,0,1,-0.542765206573779,0.805243414090184,0,0,0,0,1,0,0,0,0,0,0,0,35
0.00654356840146832,0.239785678376518,0.790867850299573,0,1,1.04812179225441,-0.770017173119263,1,0,0,0.0945913838931432,0.987220933980642,0,0,0,0,0,0,1,0,0,0,0,0,60
-0.128839351917012,-0.29056050867566,0.927611931921006,0,1,0.450616567753425,-0.591745440412279,1,0,0,-1.48125044878849,1.75735804851433,0,0,0,0,0,0,0,0,0,1,0,0,23
0.672592295694988,0.302462955028139,0.0420312128488692,1,0,-0.843978085332043,1.90184229505397,1,0,0,-0.135747923878774,-0.140278013025925,0,0,0,0,0,0,0,1,0,0,0,0,79
0.21475721375028,0.924414392571148,-0.51796835950557,0,1,-0.0390057689904381,0.169366143098709,1,0,0,2.15316499378664,-0.723658479627149,0,0,0,0,0,0,0,0,0,1,0,0,32
-0.206075161122565,-0.174848613318821,0.706216752152971,1,0,0.0398317259089975,-0.837779430311616,0,0,1,0.265549031328495,-0.611375993978373,0,1,0,0,0,0,0,0,0,0,0,0,91
0.103749092534694,-0.0687793759083851,0.712728375087325,1,0,1.09791389429616,-0.771107842887157,1,0,0,0.427729496195692,-0.68357626574557,0,0,0,0,0,0,0,1,0,0,0,0,68
-1.14288972905305,-0.830549353674241,0.126682310995471,0,1,-0.0639018200113125,0.516304677976066,0,1,0,0.427729496195692,0.0614880002636861,1,0,0,0,0,0,0,0,0,0,0,0,69
0.0975819746893832,-1.28375427715519,1.07737925941115,0,1,-1.49542475371159,-0.0526379290112315,0,1,0,1.13064620094784,-0.386867027587368,0,0,0,0,0,0,1,0,0,0,0,0,57
-0.184637084803153,-0.642517523719377,-0.420294015490261,0,1,0.0439810677458099,0.115395581035848,1,0,0,-0.232187872639013,-0.655291563704324,0,0,0,0,0,0,0,0,1,0,0,0,92
-0.38580259547161,-1.02340251260231,1.68947181524042,0,1,1.55019215450871,1.61981620281414,0,0,1,-0.00540771358093834,-0.588260932393221,0,0,0,0,0,0,0,0,0,0,1,0,28
-0.631606292448981,-1.303039593048,0.40668209717269,1,0,-0.184232733278872,0.496215244509382,0,0,1,0.957062052283316,-0.590734728298824,0,0,0,0,0,0,0,0,0,0,1,0,63
-0.58667443386172,-0.975189222870289,0.19179854033901,0,1,-1.48297672820115,-0.0641427359177212,1,0,0,-0.644266524095729,-0.403008751965233,0,0,1,0,0,0,0,0,0,0,0,0,66
0.937778363043334,0.755667878509091,-0.863084375026329,1,0,-0.819082034311168,0.21626494311813,1,0,0,0.649143355664236,-0.0777164128283418,0,0,0,0,0,0,0,0,1,0,0,0,34
-0.412820445079637,-1.88159906983219,0.074589327520639,1,0,-1.02239978431498,-0.624571082136301,0,1,0,0.402226515244492,0.938585301066192,0,1,0,0,0,0,0,0,0,0,0,0,40
0.942477119496904,0.75084654953589,-0.0100617706259624,1,0,-0.947711631252353,0.2855048819315,0,1,0,-0.464776397865562,-0.802670027864999,0,0,0,0,0,0,0,0,0,1,0,0,8
0.0541184774938626,0.72191857569668,-0.882619243829391,0,1,-0.773439274106232,0.047914787009404,1,0,0,0.357105921424659,2.75674601731928,0,0,0,0,0,0,0,0,0,0,0,1,28
0.584784284468903,1.30529938145408,-1.03238657131953,0,1,1.52529610348783,0.217320429990285,1,0,0,-1.26748249839841,-0.606417801380684,0,0,0,1,0,0,0,0,0,0,0,0,57
-0.855384568550243,0.0758604932876635,0.00296147524274552,0,1,-1.01825044247816,0.0396116236151177,1,0,0,0.350876363621777,-0.792545011906955,0,0,0,0,0,0,0,0,0,0,0,1,58
-0.156738218360082,0.398889534492172,-0.257503442131413,0,1,0.342733679996302,0.359353780086613,1,0,0,-0.65251084060214,1.29379725835059,1,0,0,0,0,0,0,0,0,0,0,0,46
1.4173451935858,0.577278706500632,0.582495916400246,1,0,1.04812179225441,0.110575524319674,1,0,0,-0.404602899421712,-0.566027100524084,0,0,0,0,1,0,0,0,0,0,0,0,69
0.996806490991305,1.45476057962333,-1.50773504552737,1,0,-1.00580241696773,1.97277101286278,1,0,0,1.04238378028015,1.19275300287983,0,0,0,0,0,0,0,1,0,0,0,0,1
0.442646901748416,1.0835182486868,0.172263671535948,1,0,0.832356016740165,-1.29786615788399,1,0,0,-0.146373267247603,1.14521072010048,0,0,0,0,0,0,0,1,0,0,0,0,9
0.527811862469369,0.128895111992881,-0.322619671474952,0,1,-0.553524156755175,0.1475175648451,1,0,0,-0.686773601055576,-0.8271856142741,0,0,0,0,1,0,0,0,0,0,0,0,71
0.842628544858546,-0.4110937330057,0.484821572384937,0,1,0.479661960611111,-0.309402702110811,0,1,0,-1.78526607925785,2.64201567722556,0,0,0,0,0,0,0,0,0,1,0,0,74
0.439710178964935,0.36514023167976,0.680170260415556,1,0,-0.669705728185922,0.218938843194257,1,0,0,-0.534191388939331,3.00969943509194,0,1,0,0,0,0,0,0,0,0,0,0,51
-0.308860458544405,-0.931797262111474,1.53970448775028,0,1,-1.67384645269452,-1.05091741269545,0,1,0,-0.594502534833624,-0.945620863964421,0,0,0,0,0,0,0,0,0,0,1,0,53
-0.703849672922617,0.0469325194484538,0.380635605435274,1,0,1.20579678205328,0.349713666654264,0,0,1,-1.12277631366239,-0.672751101524921,0,0,0,0,0,0,0,0,0,1,0,0,58
-0.943486252054677,-1.52482072581527,-0.224945327459643,0,1,-1.04314649349904,0.702633293807166,0,0,1,0.68991520483766,-0.605591699585231,0,0,0,0,0,1,0,0,0,0,0,0,76
